ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Date,Constant column,Random column
2151,62,38,54,91320,1,0/80,1.0,0,0,1,0,0,1,2023-06-18,100,0.43685047831687696
4450,30,6,44,95211,1,0/20,3.0,0,0,0,0,0,1,2023-07-28,100,0.08141462110236608
3421,66,41,114,94305,1,0/80,3.0,0,0,0,0,1,1,2023-05-16,100,0.14065453344470014
4624,50,25,45,90813,2,0/60,3.0,0,0,0,0,0,0,2023-05-09,100,0.0783498518774911
2035,59,33,91,92821,4,1/90,2.0,329,0,0,0,0,0,2023-06-22,100,0.8196018031800162
1448,52,28,145,94131,2,6/80,1.0,0,0,0,0,1,0,2023-07-01,100,0.3947081725522694
578,52,28,149,94043,2,6/80,1.0,0,0,0,0,1,0,2023-08-27,100,0.8877922198077082
1511,57,32,33,95747,2,2/00,,0,0,0,0,1,0,2023-05-26,100,0.46788789575457235
3155,27,1,99,94305,1,3/00,3.0,149,1,0,0,0,1,2023-05-20,100,0.3162119347060781
4242,34,9,40,95054,4,2/00,2.0,0,0,0,0,1,1,2023-07-08,100,0.2277497897278531
407,45,19,125,92354,1,2/40,1.0,0,0,0,0,0,0,2023-08-21,100,0.7785832699131134
1926,43,19,81,90245,1,0/30,1.0,218,0,0,0,1,0,2023-05-24,100,0.5114702825190511
2294,42,17,14,91768,2,0/10,2.0,0,0,0,0,1,0,2023-07-12,100,0.680454837396751
4238,60,34,78,90401,3,4/40,1.0,0,0,1,0,0,0,2023-06-03,100,0.5480292608512906
2000,48,22,80,93940,2,2/40,2.0,0,0,0,0,1,0,2023-08-03,100,0.17638333179439913
575,29,5,80,94709,2,2/00,2.0,0,0,0,0,1,1,2023-08-06,100,0.06680597151336964
4627,58,34,58,90034,4,2/30,3.0,169,0,0,0,1,0,2023-05-07,100,0.4841146424602084
154,60,36,22,94551,2,1/00,1.0,0,0,1,1,1,1,2023-05-23,100,0.41703064789478883
117,54,29,35,92831,1,1/50,2.0,0,0,0,0,1,0,2023-06-18,100,0.1309377466421059
1487,35,9,141,93022,2,4/50,2.0,0,1,0,0,0,0,2023-07-18,100,0.39860237794591
3555,37,13,72,92407,4,2/00,3.0,0,0,1,0,0,0,2023-07-07,100,0.6934962632483513
4885,60,34,50,95670,3,2/20,3.0,0,0,0,0,1,1,2023-06-09,100,0.4437679645667728
3813,39,13,52,94720,1,2/00,1.0,0,0,0,0,0,1,2023-06-12,100,0.5735168372695232
446,58,32,65,94590,3,2/20,3.0,0,0,0,0,1,0,2023-05-16,100,0.16594293105268776
392,58,32,9,94080,3,0/30,3.0,0,0,0,0,0,1,2023-06-30,100,0.6327082426831808
1366,60,35,43,94720,3,0/90,3.0,0,0,0,0,1,1,2023-06-03,100,0.1177462470809113
3927,48,23,43,94301,2,1/30,1.0,0,0,0,0,1,0,2023-05-17,100,0.60460539595704
1628,46,20,82,91016,3,0/70,2.0,0,0,0,0,1,1,2023-08-02,100,0.528449040091085
674,34,10,22,95670,1,0/50,3.0,85,0,0,0,0,0,2023-07-09,100,0.9370671363017627
4144,55,31,20,94720,2,0/30,1.0,0,0,0,0,1,0,2023-05-30,100,0.635282154511246
1733,25,0,88,94566,2,1/80,2.0,319,0,0,0,1,1,2023-06-09,100,0.25734150944765044
4187,33,9,10,90005,4,1/00,1.0,81,0,0,0,0,1,2023-07-08,100,0.49882338675693094
2264,47,21,28,92868,3,1/50,1.0,0,0,0,0,1,0,2023-08-17,100,0.9119694071522234
402,29,2,30,95747,4,1/50,2.0,112,0,0,0,0,1,2023-08-28,100,0.08441708568848805
4832,30,6,42,91711,1,2/10,3.0,144,0,0,0,0,1,2023-05-02,100,0.289317171298084
3402,39,15,28,95818,1,1/40,3.0,118,0,0,0,1,1,2023-05-16,100,0.5053754798337502
1419,65,41,154,92008,2,4/60,2.0,0,1,1,1,1,1,2023-06-06,100,0.06781509547671194
189,64,40,169,91320,2,2/10,1.0,122,0,0,0,1,0,2023-07-31,100,0.24056028369964655
1004,25,1,62,94720,4,0/00,1.0,229,0,0,0,1,0,2023-06-27,100,0.6280464921171865
3864,34,10,21,91770,4,0/70,2.0,0,0,0,0,1,0,2023-08-14,100,0.10721098045450739
1631,41,17,99,92096,2,1/80,2.0,0,0,0,0,1,1,2023-08-21,100,0.04529292467620882
3793,62,36,109,92709,4,1/70,3.0,0,0,0,0,1,0,2023-05-03,100,0.8879861717429592
515,27,1,74,91730,3,0/30,3.0,0,0,0,0,1,0,2023-06-12,100,0.944978896062805
413,45,20,89,93311,4,1/90,3.0,0,0,0,0,1,0,2023-06-01,100,0.6372121132320102
171,27,1,138,90250,2,2/00,1.0,0,0,0,0,1,0,2023-08-20,100,0.8952026755322011
1701,43,16,71,90089,3,2/33,2.0,0,0,0,0,0,0,2023-08-22,100,0.35964098470346795
4175,40,14,59,91335,3,0/50,3.0,0,0,0,0,1,0,2023-07-22,100,0.2508882758702323
2683,53,27,81,90032,4,2/60,3.0,0,0,0,0,1,0,2023-06-18,100,0.2673829314628007
1218,44,20,122,94305,1,0/30,1.0,0,0,0,0,1,0,2023-05-27,100,0.6328565381225337
1988,56,31,52,94118,3,2/00,2.0,0,0,1,1,1,1,2023-06-17,100,0.6064895656167104
3447,56,32,120,90232,1,7/40,1.0,186,0,0,0,1,0,2023-06-09,100,0.8449728540349829
903,57,33,95,95054,2,1/60,1.0,0,0,0,0,0,0,2023-06-03,100,0.21723875025397543
4093,40,15,171,94539,2,3/30,1.0,0,0,0,0,1,0,2023-06-28,100,0.37854657882698683
4713,25,0,14,94309,2,0/90,3.0,0,0,0,0,0,1,2023-06-26,100,0.2390582427672393
797,30,6,82,93657,2,2/50,1.0,0,0,0,0,0,0,2023-06-27,100,0.811175037390204
774,41,16,120,92612,2,3/90,1.0,0,0,0,0,1,1,2023-06-10,100,0.5117640851118036
3448,54,29,25,90747,4,0/10,3.0,109,0,0,0,0,0,2023-06-28,100,0.24911237273030618
1666,37,12,100,92735,3,1/20,3.0,341,0,0,0,1,1,2023-06-03,100,0.3098759882836404
3610,29,5,162,94022,1,4/30,1.0,0,0,0,0,0,1,2023-08-05,100,0.32793913819458453
4868,38,12,61,94598,4,0/20,3.0,0,0,0,0,1,0,2023-08-15,100,0.1653912842092713
1333,31,5,21,94309,1,0/40,2.0,0,0,0,0,1,0,2023-05-17,100,0.6703262116030508
1784,53,27,192,94720,1,1/70,1.0,601,0,0,0,1,0,2023-07-11,100,0.8397321215939937
596,42,18,41,92121,1,1/80,1.0,94,0,0,0,1,0,2023-06-11,100,0.759121738855699
4923,31,5,28,90717,1,0/30,1.0,0,0,0,0,1,1,2023-07-08,100,0.16558046022426431
3688,34,10,45,93943,1,1/33,1.0,0,0,0,0,0,0,2023-07-31,100,0.5757064276947964
4248,65,39,10,90210,1,0/80,2.0,0,0,0,0,1,0,2023-07-04,100,0.8302003926329441
2222,59,33,73,92056,2,1/70,3.0,0,0,0,0,1,1,2023-05-10,100,0.531923626756232
2785,36,9,115,91765,4,2/20,2.0,0,1,0,0,0,0,2023-08-30,100,0.03036254567479768
2465,60,36,32,92407,3,0/40,2.0,165,0,0,0,1,0,2023-05-06,100,0.5587336385081303
1401,32,8,78,90401,4,0/10,2.0,0,0,0,0,1,0,2023-07-31,100,0.8618531542049085
1909,50,26,22,92037,4,0/50,2.0,112,0,0,0,1,0,2023-06-11,100,0.012558019855399616
1656,35,11,53,91355,3,2/80,1.0,0,0,0,0,0,0,2023-06-10,100,0.15163463830975565
21,56,31,25,94015,4,0/90,2.0,111,0,0,0,1,0,2023-05-28,100,0.9444335421149884
2193,25,1,13,95814,4,1/00,1.0,95,0,0,0,0,1,2023-06-15,100,0.7269595779953744
4602,37,12,55,95630,1,2/50,3.0,0,0,0,0,1,0,2023-05-02,100,0.03309807669115661
1382,38,12,22,91380,3,0/20,2.0,0,0,0,0,1,0,2023-08-30,100,0.9484420328282835
3438,57,31,39,94304,4,0/70,2.0,0,0,1,0,1,0,2023-08-13,100,0.5799678681262649
3816,43,19,28,95053,4,0/30,1.0,96,0,0,0,1,0,2023-08-28,100,0.3011920055952879
2959,66,41,65,92612,3,2/40,1.0,0,0,0,0,0,0,2023-08-16,100,0.9159287271938173
3689,51,26,179,90245,1,8/10,1.0,0,0,1,0,1,0,2023-06-26,100,0.3350213079301204
2492,38,14,80,92868,2,2/70,1.0,0,0,0,0,1,0,2023-05-23,100,0.8209828238362201
3707,58,33,51,94305,2,1/60,3.0,123,0,0,0,1,0,2023-07-06,100,0.08277214677689337
1205,26,1,190,91604,4,1/30,2.0,197,1,0,0,1,0,2023-08-15,100,0.04776810505618223
1364,32,8,79,92115,1,0/10,1.0,0,0,0,0,0,0,2023-05-04,100,0.4214946518336129
555,28,2,149,94720,2,7/20,1.0,0,0,0,0,1,0,2023-07-11,100,0.9156764729505882
3508,50,23,83,91791,1,2/67,2.0,0,0,0,1,1,1,2023-05-03,100,0.5586391795087862
36,48,24,81,92647,3,0/70,1.0,0,0,0,0,0,0,2023-07-12,100,0.11965610081765765
249,55,29,99,92121,2,1/40,1.0,264,0,0,0,1,1,2023-06-12,100,0.04983670193239775
4110,27,0,30,93107,4,1/00,3.0,0,0,0,0,1,1,2023-06-06,100,0.5332384747926054
3599,37,11,61,95120,3,0/90,2.0,0,0,0,0,0,0,2023-07-26,100,0.40343535361854443
3722,32,6,13,91040,4,0/30,,0,0,1,1,1,1,2023-07-03,100,0.49370497409662395
2009,63,38,31,92037,1,1/10,3.0,125,0,0,0,1,0,2023-06-20,100,0.9615029616460846
1112,54,28,183,90071,1,1/00,1.0,442,0,0,0,0,0,2023-07-18,100,0.26445599683115417
603,29,5,135,95035,2,0/60,1.0,0,0,0,0,0,0,2023-05-13,100,0.22127296145610809
1781,49,24,82,95051,1,2/90,1.0,267,0,0,0,1,0,2023-05-04,100,0.44513436528056993
4929,57,33,28,90245,1,1/20,3.0,98,0,0,0,1,0,2023-05-08,100,0.17102008016794978
455,50,24,29,94110,3,0/90,3.0,0,0,0,0,0,0,2023-05-02,100,0.15330424645001706
1536,61,37,39,92096,4,0/40,1.0,0,0,0,0,1,1,2023-05-27,100,0.9209415630075196
1964,62,38,50,94539,2,1/10,1.0,0,0,0,0,0,1,2023-06-17,100,0.9164844960595417
184,29,3,148,92173,3,4/10,1.0,0,1,0,0,1,0,2023-07-29,100,0.16423883303245135
1756,28,3,55,92647,4,1/70,2.0,0,0,0,0,1,1,2023-06-17,100,0.07577371073996397
1005,53,23,65,95054,4,2/00,3.0,0,0,0,0,1,0,2023-05-02,100,0.38617121088882345
3152,43,19,20,94110,3,0/50,1.0,0,0,0,0,0,0,2023-05-05,100,0.5443070369063002
1197,37,13,71,94609,2,2/70,1.0,94,0,0,0,1,0,2023-05-05,100,0.6036451069548352
1257,31,7,20,92115,1,0/40,3.0,0,0,0,0,1,0,2023-06-02,100,0.5830213413659603
2924,51,27,12,91007,2,0/20,1.0,0,0,0,0,0,0,2023-08-15,100,0.18660139540649423
2266,47,23,88,94305,4,1/40,2.0,0,0,0,0,0,0,2023-05-04,100,0.9434610148638376
2583,33,9,42,95010,1,2/10,3.0,0,0,0,0,1,0,2023-05-23,100,0.9930420544589227
379,47,23,38,94618,2,2/10,3.0,0,0,0,0,0,0,2023-06-16,100,0.015605232345163977
3814,62,37,19,91343,3,1/30,2.0,97,0,0,0,1,0,2023-08-02,100,0.09362335425170731
3422,49,23,125,90245,1,2/40,1.0,0,0,0,0,0,1,2023-06-07,100,0.9379989655534204
2137,50,26,115,95008,1,1/20,3.0,0,1,0,0,0,1,2023-06-09,100,0.8955142565716434
557,60,34,21,93105,3,0/30,3.0,129,0,0,0,1,0,2023-08-04,100,0.303179932992112
2305,27,2,170,95818,3,4/70,1.0,0,1,0,0,1,0,2023-05-22,100,0.09689507325659674
2752,47,23,32,92251,4,0/60,1.0,156,0,0,0,1,1,2023-05-07,100,0.9748111522674724
3058,42,18,45,95616,1,0/70,1.0,0,0,1,0,1,0,2023-07-22,100,0.09972179381132629
1357,42,16,74,90066,1,2/80,1.0,0,0,0,0,1,0,2023-08-21,100,0.936043167320443
1794,35,9,113,94596,3,0/80,3.0,0,1,0,0,1,0,2023-07-17,100,0.3274684951146658
1304,29,5,112,94720,2,2/00,,382,0,1,0,0,0,2023-07-09,100,0.30745848215104177
1899,50,24,43,95630,4,0/10,1.0,0,0,0,0,1,0,2023-06-21,100,0.22615767389600439
3304,55,29,28,94539,2,0/70,2.0,82,0,0,0,1,1,2023-05-22,100,0.984632569656682
1289,63,38,129,91326,1,0/90,1.0,366,0,0,0,1,0,2023-05-30,100,0.8315685996108381
1772,46,21,9,95023,2,0/70,3.0,0,0,0,0,1,0,2023-08-14,100,0.4681652757128052
1959,28,2,42,95762,1,1/50,1.0,0,0,0,0,1,1,2023-08-18,100,0.8950829687708546
310,62,38,91,95929,1,3/80,1.0,0,0,1,0,1,0,2023-08-28,100,0.3294669289831573
4642,36,11,31,94022,4,1/70,1.0,124,0,0,0,1,1,2023-08-13,100,0.7978534458658769
4835,49,23,70,94305,1,0/30,1.0,217,0,0,0,0,0,2023-07-26,100,0.34991628602817426
461,60,36,141,90277,2,2/10,1.0,0,0,0,0,1,1,2023-06-28,100,0.004749518911122408
307,55,29,79,92373,3,0/80,1.0,0,0,0,0,1,1,2023-08-29,100,0.6210624487734681
3963,29,5,31,93014,1,1/00,3.0,0,0,0,0,0,0,2023-06-27,100,0.11281516253775548
4249,58,33,138,90720,2,3/90,1.0,0,0,1,0,1,0,2023-07-01,100,0.5415258282914874
3726,33,6,78,94305,4,2/00,2.0,0,0,0,0,0,0,2023-05-30,100,0.6677369480472934
1272,28,4,94,92115,3,0/80,1.0,236,0,0,0,1,0,2023-07-23,100,0.42976359680367215
1606,54,28,83,93555,3,0/80,1.0,0,0,0,0,1,0,2023-08-14,100,0.8728111755096548
3044,47,22,42,91754,3,2/70,2.0,0,0,0,0,1,1,2023-05-27,100,0.9275209414530566
3252,52,26,78,90720,3,3/00,2.0,0,0,0,0,0,1,2023-08-09,100,0.3206673681688861
4440,33,7,104,94542,2,3/60,3.0,0,1,0,0,0,1,2023-07-30,100,0.31910755412525416
2292,47,23,90,95449,1,2/70,1.0,323,0,0,0,0,0,2023-07-05,100,0.12063133847604046
773,54,28,165,92093,1,4/10,3.0,0,1,0,1,1,1,2023-07-25,100,0.7163429794295112
2623,54,28,39,90245,4,0/70,2.0,0,0,0,0,1,0,2023-08-05,100,0.28705118535164764
1383,34,8,82,91775,2,1/80,1.0,178,0,0,0,1,1,2023-08-02,100,0.48780110024181755
4002,61,35,81,94709,4,1/90,2.0,0,0,0,0,0,0,2023-05-30,100,0.10796832148417546
1978,41,15,54,94303,3,0/50,3.0,0,0,0,0,1,1,2023-08-05,100,0.1387866484428132
1922,45,21,63,95621,1,0/80,3.0,245,0,0,0,1,1,2023-07-06,100,0.32261135612760594
3,39,15,11,94720,1,1/00,1.0,0,0,0,0,0,0,2023-08-08,100,0.2101335744980699
116,65,40,81,92024,3,1/80,2.0,0,0,0,0,1,0,2023-08-05,100,0.040448250115420414
295,35,9,55,94536,1,2/00,1.0,0,0,0,0,1,0,2023-07-31,100,0.25827025021062255
351,39,14,113,94301,1,1/00,3.0,0,0,1,0,1,0,2023-08-08,100,0.02832298702308811
1585,46,20,25,93401,4,0/60,3.0,125,0,0,0,0,0,2023-05-22,100,0.21566656639748516
3218,65,39,94,93022,4,4/10,1.0,120,1,0,1,1,1,2023-06-15,100,0.08002593355793153
2038,35,8,52,95616,2,1/00,2.0,0,0,0,0,0,1,2023-06-03,100,0.9415743669344481
3569,30,4,194,93407,2,4/50,1.0,0,0,0,0,0,1,2023-05-06,100,0.36369071186664303
3380,65,41,83,94305,3,2/00,3.0,0,0,0,0,1,0,2023-07-26,100,0.8477682110618335
2017,41,17,93,92835,4,0/80,1.0,218,0,0,0,0,0,2023-08-09,100,0.8188344203765763
4991,55,25,58,95023,4,2/00,3.0,219,0,0,0,0,1,2023-06-15,100,0.006330938086335447
4863,33,7,44,95605,1,0/30,1.0,0,0,0,0,0,0,2023-08-21,100,0.2692337097901636
635,57,31,32,90034,3,1/40,1.0,0,0,1,1,1,1,2023-07-19,100,0.47478487771494726
3711,49,22,23,90032,2,1/00,2.0,0,0,0,0,1,1,2023-05-25,100,0.42185413150723794
3744,40,14,78,94720,4,1/40,2.0,194,0,0,0,1,1,2023-05-07,100,0.21225128735091547
4274,44,19,83,95812,2,3/80,3.0,0,0,1,0,0,1,2023-05-13,100,0.5974526652781975
4457,29,3,35,94040,2,0/30,1.0,88,0,0,1,1,1,2023-05-18,100,0.10706609680038004
2511,62,38,52,95616,4,1/30,2.0,0,0,0,0,1,1,2023-06-29,100,0.14867699401402246
188,46,21,159,94305,3,1/90,3.0,315,1,0,0,1,0,2023-05-06,100,0.013131283034850116
1296,42,17,28,92866,1,0/50,3.0,90,0,0,0,0,0,2023-08-11,100,0.18338500620806764
1303,42,16,38,94087,3,0/90,3.0,0,0,0,0,0,0,2023-08-12,100,0.07291188217100553
1972,42,17,72,95616,4,1/10,2.0,203,0,0,0,0,1,2023-05-18,100,0.6850995196197069
4549,58,33,73,93109,4,0/70,1.0,241,0,0,0,0,0,2023-07-05,100,0.40191171831613004
1243,29,4,44,91380,4,2/00,2.0,0,0,0,0,1,0,2023-07-01,100,0.4675004949795515
4016,25,-1,139,93106,2,2/00,1.0,0,0,0,0,0,1,2023-05-19,100,0.6925377467410735
2890,53,29,33,94591,3,1/90,2.0,144,0,0,0,0,0,2023-05-16,100,0.9036788305210074
3820,57,27,50,93950,4,2/00,3.0,0,0,0,0,1,0,2023-07-14,100,0.86013064457297
4385,45,20,61,92717,3,2/70,2.0,0,0,0,0,0,1,2023-08-02,100,0.31292377470601274
4561,43,18,13,94709,2,0/10,2.0,0,0,0,1,1,1,2023-06-05,100,0.48283274054700476
3757,35,11,83,92122,2,2/20,1.0,0,0,0,0,0,0,2023-05-10,100,0.5999017838809722
1803,29,3,121,92806,2,1/30,1.0,0,0,0,0,0,0,2023-08-23,100,0.6314991736928451
4546,61,35,35,90025,2,0/20,3.0,0,0,0,0,1,0,2023-08-28,100,0.5966598362864408
2611,40,16,60,94501,2,3/20,1.0,0,0,0,0,0,0,2023-06-06,100,0.7803433779407454
3396,41,16,35,94061,2,1/40,2.0,135,0,0,0,0,0,2023-07-06,100,0.20136912451383882
3356,49,23,93,90036,1,2/40,1.0,0,0,0,0,1,1,2023-05-19,100,0.3084003695340961
2561,44,18,71,93943,2,0/80,3.0,0,0,0,0,1,0,2023-07-26,100,0.5646514045909055
2503,58,31,178,92009,2,6/00,2.0,0,1,0,0,1,0,2023-08-14,100,0.34609035030250823
3464,28,3,149,92121,1,0/80,1.0,0,0,0,0,1,0,2023-07-29,100,0.30554837518127853
3267,57,31,39,92821,1,2/20,3.0,0,0,0,0,1,1,2023-05-25,100,0.8995892257268401
942,38,13,129,92093,4,4/40,1.0,140,1,0,0,0,0,2023-08-14,100,0.10608749605136292
3055,45,21,134,92697,4,5/50,2.0,0,1,0,1,1,1,2023-08-30,100,0.8484825427022485
1259,34,8,31,91203,1,0/30,1.0,104,0,0,0,1,1,2023-05-22,100,0.9176373452265154
1280,48,22,84,90024,2,0/40,3.0,145,0,0,0,0,0,2023-05-28,100,0.9143284472467249
334,63,38,140,92407,1,2/50,1.0,0,0,0,0,0,0,2023-06-07,100,0.42144649471545836
2878,58,32,74,95817,2,2/30,3.0,0,0,0,0,0,1,2023-08-19,100,0.9072780731624229
1155,59,35,42,93555,1,1/80,3.0,0,0,0,0,1,0,2023-07-06,100,0.8239734215593036
1148,37,13,111,91367,1,0/80,2.0,0,0,0,0,0,0,2023-06-11,100,0.07865513295260751
760,53,28,59,91950,2,1/90,2.0,0,0,0,0,1,0,2023-07-15,100,0.0177060431422138
2922,50,24,95,91401,1,0/30,1.0,262,0,0,0,1,0,2023-07-03,100,0.6283379141292814
46,57,31,52,94720,4,2/50,1.0,0,0,0,0,0,1,2023-05-03,100,0.8724284978748384
1426,64,38,40,91330,1,2/50,3.0,94,0,0,0,1,1,2023-07-30,100,0.7481358026957862
1546,55,29,131,92675,2,2/70,1.0,0,0,1,0,0,0,2023-06-08,100,0.6310104327806526
2756,37,11,22,93711,3,0/10,2.0,0,0,0,0,1,1,2023-08-20,100,0.8105382896356105
4239,43,19,161,92093,2,7/60,1.0,464,0,0,0,1,0,2023-05-04,100,0.8108191429121415
3708,43,18,35,92647,1,0/60,3.0,0,0,0,0,0,0,2023-06-27,100,0.4247765966820981
1312,37,11,35,90044,2,0/80,3.0,125,0,0,0,0,0,2023-05-29,100,0.936883905928304
2794,57,33,122,94301,2,6/00,1.0,153,0,1,1,1,1,2023-06-15,100,0.6543677661184285
1080,54,30,145,94591,2,6/80,1.0,0,0,1,0,0,0,2023-08-25,100,0.34986531184154535
1604,36,6,138,92152,1,7/00,3.0,86,1,0,0,1,0,2023-08-25,100,0.5006663318069217
1513,53,28,44,91604,3,1/70,1.0,0,0,0,0,0,0,2023-07-06,100,0.8502121871483977
3053,54,30,75,94720,2,3/20,3.0,0,0,0,0,0,1,2023-08-14,100,0.6489154821177642
1700,51,25,15,94720,4,0/60,3.0,0,0,0,0,0,1,2023-05-25,100,0.3773624394993539
538,44,20,131,90717,1,4/90,3.0,0,1,0,0,1,0,2023-06-26,100,0.2943301656523958
3518,30,6,95,94234,1,3/90,3.0,146,1,0,0,0,1,2023-06-13,100,0.8102309436594778
3571,54,29,32,91107,2,0/60,3.0,0,0,0,0,1,1,2023-06-18,100,0.6968247209236588
832,61,31,49,94066,4,1/67,3.0,0,0,0,0,1,0,2023-05-15,100,0.6211877402342922
4220,58,34,30,90066,3,0/40,2.0,0,0,0,0,0,0,2023-05-17,100,0.648352608497702
540,57,32,21,94720,1,0/30,3.0,117,0,0,0,0,0,2023-06-03,100,0.7442307856112528
304,49,25,195,95605,4,3/00,1.0,617,1,0,0,0,0,2023-05-18,100,0.4526861274133661
3791,46,22,71,92029,2,1/70,1.0,0,0,0,0,1,1,2023-08-07,100,0.2979389065774083
3909,24,0,44,90638,3,0/10,2.0,0,0,0,0,0,0,2023-08-23,100,0.8416781917586547
4051,53,26,14,94590,2,1/00,2.0,83,0,0,0,0,0,2023-08-15,100,0.6609807415452758
4342,28,3,53,94305,2,1/60,3.0,0,0,0,0,0,0,2023-05-23,100,0.9069841375735799
3842,30,4,81,94305,2,0/20,1.0,0,0,0,0,1,0,2023-06-19,100,0.5184024639326953
2832,53,27,45,90405,2,0/80,3.0,0,0,0,0,1,1,2023-07-21,100,0.14904596220808475
1161,28,1,40,95134,1,2/00,2.0,0,0,1,0,1,0,2023-05-23,100,0.07541709375455874
2980,57,32,102,90210,1,2/60,1.0,0,0,0,0,1,0,2023-06-22,100,0.7239598939002687
2796,51,25,91,92407,1,0/80,3.0,0,0,0,0,0,0,2023-08-14,100,0.2713460445956961
2284,54,28,79,92677,4,2/60,3.0,0,0,0,0,0,0,2023-06-16,100,0.8763474295955194
1663,63,38,84,94607,4,0/10,2.0,0,0,0,0,0,0,2023-07-30,100,0.6293178712512723
2656,50,26,42,91784,2,1/00,3.0,78,0,1,0,1,0,2023-07-03,100,0.2133785058054003
4625,36,11,83,90638,1,2/80,,0,0,0,0,0,0,2023-07-16,100,0.48832629705595443
4343,32,7,45,93611,3,2/30,1.0,83,0,1,0,1,0,2023-05-22,100,0.29730946783544865
4698,49,22,103,91330,3,2/00,2.0,167,0,0,0,0,0,2023-06-02,100,0.8792712405473541
104,43,18,22,95670,2,0/30,,0,0,0,0,1,0,2023-08-27,100,0.5558128069311252
3567,57,33,80,92064,2,2/80,1.0,0,0,0,0,1,1,2023-06-26,100,0.22369269725435803
3490,36,12,154,91320,3,6/40,1.0,0,1,1,0,0,0,2023-05-13,100,0.281727963375914
715,50,23,98,92068,3,2/00,2.0,0,0,0,0,0,0,2023-06-10,100,0.40301911900294607
2993,46,21,64,92104,1,2/90,1.0,0,0,0,0,1,1,2023-07-31,100,0.4342298564102568
1924,45,19,22,90639,1,0/20,1.0,0,0,0,0,1,0,2023-06-02,100,0.28329308650353624
1647,52,26,93,91745,1,2/40,1.0,0,0,0,0,1,0,2023-08-23,100,0.9977341320056186
995,32,8,42,90650,1,1/80,2.0,0,0,0,0,0,0,2023-07-11,100,0.5628953603965076
4001,62,37,93,93003,3,3/00,3.0,0,1,0,1,1,1,2023-05-02,100,0.11092606567026708
2681,60,30,31,95060,1,1/50,3.0,0,0,0,0,1,0,2023-07-27,100,0.9567600932362601
4919,50,25,42,90232,2,0/70,2.0,110,0,0,0,0,1,2023-07-08,100,0.4109870649135018
1569,59,33,72,92350,2,0/70,2.0,226,0,0,0,0,0,2023-05-04,100,0.2627095219711776
2028,38,12,179,94596,2,0/00,1.0,380,0,0,0,0,0,2023-06-07,100,0.46966496399630375
2716,42,18,54,90089,1,1/80,1.0,0,0,0,0,1,0,2023-05-24,100,0.1849005162039461
3409,45,21,71,90029,4,1/90,1.0,0,0,0,0,1,0,2023-05-07,100,0.39451660267316124
4544,62,38,33,95134,3,0/10,3.0,0,0,0,0,1,0,2023-08-16,100,0.9796982483177946
2388,28,2,51,94720,4,1/80,3.0,0,0,0,0,0,1,2023-08-29,100,0.9218940990353516
3257,34,9,41,94305,1,2/50,3.0,0,0,0,0,0,0,2023-07-13,100,0.12637443728925357
3605,63,38,59,92612,3,0/50,2.0,0,0,0,0,1,0,2023-08-15,100,0.07544823340012197
1007,63,38,103,91103,1,2/50,1.0,0,0,0,0,1,0,2023-07-27,100,0.9270727891484718
472,50,24,30,91768,4,0/10,1.0,161,0,0,0,1,1,2023-08-02,100,0.9209610685843735
1235,44,18,33,90405,3,1/50,1.0,0,0,0,0,1,1,2023-06-03,100,0.8233707590544161
1912,60,35,52,94709,3,0/50,2.0,0,0,0,0,0,0,2023-07-18,100,0.7012505869316099
4710,26,1,35,90089,2,1/70,2.0,119,0,0,0,0,1,2023-06-04,100,0.18170180849694406
2780,59,35,168,95521,4,4/10,2.0,0,1,0,0,1,0,2023-05-31,100,0.5068050142621745
2323,62,37,129,94143,1,1/30,1.0,0,0,0,0,1,0,2023-06-09,100,0.5817812132031828
2393,44,20,138,94143,2,3/30,,0,0,0,0,0,1,2023-07-04,100,0.12314549300048072
867,44,20,70,94611,4,1/90,1.0,0,0,0,0,1,0,2023-07-12,100,0.5448113779640923
2280,47,23,34,91711,4,0/60,1.0,0,0,0,1,1,1,2023-08-05,100,0.42188387771263336
1045,49,24,79,95827,1,0/20,2.0,83,0,0,0,1,1,2023-07-27,100,0.2424605103755374
3043,52,26,78,94301,3,3/00,2.0,0,0,0,0,0,0,2023-08-07,100,0.5699109015620182
4134,41,17,129,94720,1,3/40,1.0,0,0,0,0,0,1,2023-06-07,100,0.40023128785881623
15,67,41,112,91741,1,2/00,1.0,0,0,1,0,0,0,2023-08-13,100,0.46868519010730547
1445,60,33,154,90740,1,3/00,2.0,0,1,1,1,1,0,2023-05-29,100,0.8237291407005465
3729,28,3,118,91902,3,2/40,2.0,161,1,0,0,0,0,2023-06-20,100,0.3421664629414882
972,43,19,174,92028,3,1/70,3.0,231,1,0,1,1,1,2023-05-08,100,0.23896382637284297
2345,65,40,20,94608,3,0/50,1.0,102,0,0,0,1,1,2023-07-08,100,0.326714569356903
4656,33,7,188,95054,2,7/00,2.0,581,1,0,0,0,0,2023-05-25,100,0.8326597302326479
41,57,32,84,92672,3,1/60,3.0,0,0,1,0,0,0,2023-06-21,100,0.40758735023458814
4905,64,40,88,94305,1,3/80,1.0,243,0,0,0,1,1,2023-06-06,100,0.6560658160921965
498,48,22,94,90623,4,2/60,3.0,0,0,0,0,1,0,2023-05-31,100,0.7530727336420827
